planting_date	restart_date	emergence_date	flowering_date	tuber_init_date	filling_date	peak_LAI_date	maturity_date	harvest_date	peak_LAI	daytime_VPD_avg	yield	used_biomass	grazed_biomass	residue_biomass	disposed_biomass	intercepted_PAR_accum	soil_loss	ET_pot	ET_act	ET_ref	transp_pot	transp_act	evap_soil_pot	evap_soil_act	evap_residue_pot	evap_residue_act	irrig	precip	air_temp_avg	crop_water_intrcpt	residue_water_intrcpt	surface_water_runoff	ponded_water	water_enter_soil	soil_water_drainage	soil_water_profile_init	soil_water_profile_final	produced_biomass	root_depth	root_biomass	surface_residue_BM	surface_plant_residue_BM	surface_manure_BM	incorporated_BM	incorporated_plant_residue_BM	incorporated_manure_BM	erosion_index	avg_water_stress_index	avg_temperature_stress_index	avg_flower_temp_stress_index	N_leached	N_applied	N_auto_uptake	N_available	N_mineralized_residue	N_mineralized_org_fert	N_mineralized_OM	N_immobilization	N_mineralization	N_organic_applied	N_organic_gaseous_loss	N_inorganic_gaseous_loss	N_fixation	N_uptake	N_mass_yield	N_stress_index_avg	N_nitrification	N_denitrification	N_soil_profile_initial	N_soil_profile_final	DegHr_above_30	DegHr_above_34	WUE	Srad	Tmax	Tmin	Tavg	days_to_flowering	duration_season	AW_150cm_init	AW_150cm_final	location	period	cycle
2014-04-12	Date omitted	2014-05-01	2014-07-13	Date omitted	2014-07-19	2014-07-01	2014-08-24	2014-08-25	                      5.333592	                      1.454604	                      0.361682	                      0.000000	                      0.000000	                      0.513830	                      0.000000	                   1673.805786	                      0.000000	                      0.684070	                      0.327601	                      0.637699	                      0.398870	                      0.213206	                      0.232933	                      0.114395	                      0.000000	                      0.000000	                      0.000000	                      0.158864	                     14.170336	                      0.020557	                      0.000000	                      0.000000	                      0.000000	                      0.138307	                      0.000000	                      0.737082	                      0.567763	                      0.875512	                      1.700000	                      0.087551	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.295109	                      0.012287	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.106417	                     23.507755	                     21.812126	                      6.405945	                     14.109035	                     73.000000	                    136.000000	                      0.210319	                      0.040974	46.3117N116.4798W	2013-2014	0
2015-04-21	Date omitted	2015-05-03	2015-07-02	Date omitted	2015-07-08	2015-06-18	2015-08-14	2015-08-15	                      3.865001	                      1.719026	                      0.268095	                      0.000000	                      0.000000	                      0.368485	                      0.000000	                   1428.846313	                      0.000000	                      0.687200	                      0.269712	                      0.639126	                      0.363052	                      0.174746	                      0.260884	                      0.094966	                      0.000000	                      0.000000	                      0.000000	                      0.125004	                     16.152246	                      0.011644	                      0.000000	                      0.000000	                      0.000000	                      0.113360	                      0.000000	                      0.686001	                      0.541293	                      0.636580	                      1.700000	                      0.063658	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.390872	                      0.003633	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      3.642882	                     25.572182	                     24.075254	                      8.167007	                     16.121132	                     60.000000	                    117.000000	                      0.159238	                      0.014512	46.3117N116.4798W	2014-2015	0
2016-04-02	Date omitted	2016-04-10	2016-07-01	Date omitted	2016-07-10	2016-06-25	2016-08-20	2016-08-21	                      5.678214	                      1.244513	                      0.457954	                      0.000000	                      0.000000	                      0.642065	                      0.000000	                   1982.597412	                      0.000000	                      0.687938	                      0.365494	                      0.638925	                      0.421471	                      0.243310	                      0.204668	                      0.122184	                      0.000000	                      0.000000	                      0.000000	                      0.192710	                     13.876917	                      0.025626	                      0.000000	                      0.000000	                      0.000000	                      0.167084	                      0.000000	                      0.713381	                      0.540597	                      1.100020	                      1.700000	                      0.110002	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.305653	                      0.043006	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.521057	                     23.281992	                     21.497305	                      6.207448	                     13.852376	                     82.000000	                    142.000000	                      0.186618	                      0.013775	46.3117N116.4798W	2015-2016	0
2011-05-06	Date omitted	2011-05-14	2011-07-30	Date omitted	2011-08-06	2011-07-22	2011-09-12	2011-09-13	                      4.948252	                      1.466968	                      0.398443	                      0.000000	                      0.000000	                      0.590053	                      0.000000	                   1821.734009	                      0.000000	                      0.680001	                      0.374387	                      0.629968	                      0.419617	                      0.237046	                      0.201476	                      0.137341	                      0.000000	                      0.000000	                      0.000000	                      0.179107	                     14.600612	                      0.018313	                      0.000000	                      0.000000	                      0.000000	                      0.160794	                      0.000000	                      0.793331	                      0.598015	                      0.988496	                      1.700000	                      0.111812	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.328896	                      0.009079	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.170055	                     23.661348	                     22.687262	                      6.404079	                     14.545671	                     77.000000	                    131.000000	                      0.253878	                      0.047062	46.3117N116.5632W	2010-2011	0
2012-04-13	Date omitted	2012-04-23	2012-07-16	Date omitted	2012-07-23	2012-07-04	2012-08-26	2012-08-27	                      5.811554	                      1.383815	                      0.378854	                      0.000000	                      0.000000	                      0.619757	                      0.000000	                   1845.892212	                      0.000000	                      0.691653	                      0.355941	                      0.641899	                      0.431857	                      0.226450	                      0.197644	                      0.129491	                      0.000000	                      0.000000	                      0.000000	                      0.200748	                     14.155491	                      0.018178	                      0.000000	                      0.000000	                      0.000000	                      0.182570	                      0.000000	                      0.694121	                      0.538929	                      0.998612	                      1.700000	                      0.126840	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.330146	                      0.058238	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.409863	                     23.134638	                     21.993015	                      6.197368	                     14.095192	                     84.000000	                    137.000000	                      0.167358	                      0.012148	46.3117N116.5632W	2011-2012	0
2013-03-31	Date omitted	2013-04-25	2013-07-09	Date omitted	2013-07-16	2013-06-26	2013-08-17	2013-08-18	                      5.164471	                      1.571235	                      0.339725	                      0.000000	                      0.000000	                      0.533045	                      0.000000	                   1691.736328	                      0.000000	                      0.709146	                      0.337013	                      0.661072	                      0.408756	                      0.213520	                      0.244635	                      0.123493	                      0.000000	                      0.000000	                      0.000000	                      0.175725	                     13.650524	                      0.014642	                      0.000000	                      0.000000	                      0.000000	                      0.161083	                      0.000000	                      0.702805	                      0.541517	                      0.872770	                      1.700000	                      0.087277	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.322251	                      0.025941	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.087536	                     23.223904	                     21.354776	                      5.898190	                     13.626483	                     75.000000	                    141.000000	                      0.176042	                      0.014732	46.3117N116.5632W	2012-2013	0
2014-04-13	Date omitted	2014-05-01	2014-07-14	Date omitted	2014-07-20	2014-07-01	2014-08-26	2014-08-27	                      5.362458	                      1.434086	                      0.363431	                      0.000000	                      0.000000	                      0.519660	                      0.000000	                   1705.515747	                      0.000000	                      0.694107	                      0.327225	                      0.646359	                      0.409089	                      0.212477	                      0.228863	                      0.114748	                      0.000000	                      0.000000	                      0.000000	                      0.159682	                     14.214953	                      0.020623	                      0.000000	                      0.000000	                      0.000000	                      0.139059	                      0.000000	                      0.730326	                      0.562783	                      0.883091	                      1.700000	                      0.088309	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.311307	                      0.016947	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.156165	                     23.495724	                     21.580406	                      6.698708	                     14.139558	                     74.000000	                    137.000000	                      0.203563	                      0.035997	46.3117N116.5632W	2013-2014	0
2015-03-13	Date omitted	2015-03-30	2015-06-27	Date omitted	2015-07-02	2015-06-07	2015-08-08	2015-08-09	                      5.219457	                      1.384297	                      0.352412	                      0.000000	                      0.000000	                      0.537301	                      0.000000	                   1917.174805	                      0.000000	                      0.758966	                      0.337835	                      0.704025	                      0.461502	                      0.208336	                      0.224189	                      0.129500	                      0.000000	                      0.000000	                      0.000000	                      0.207804	                     13.306262	                      0.020706	                      0.000000	                      0.000000	                      0.000000	                      0.187098	                      0.000000	                      0.669900	                      0.539869	                      0.889714	                      1.697879	                      0.153534	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.360117	                      0.093985	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.270578	                     23.261848	                     20.318022	                      6.238323	                     13.278172	                     89.000000	                    150.000000	                      0.143138	                      0.013096	46.3117N116.5632W	2014-2015	0
2016-04-02	Date omitted	2016-04-10	2016-07-03	Date omitted	2016-07-13	2016-06-25	2016-08-21	2016-08-22	                      5.740050	                      1.233231	                      0.475566	                      0.000000	                      0.000000	                      0.669445	                      0.000000	                   2017.763794	                      0.000000	                      0.694918	                      0.374505	                      0.645183	                      0.431319	                      0.252554	                      0.203139	                      0.121951	                      0.000000	                      0.000000	                      0.000000	                      0.198933	                     13.773109	                      0.024475	                      0.000000	                      0.000000	                      0.000000	                      0.174458	                      0.000000	                      0.717047	                      0.541475	                      1.145010	                      1.700000	                      0.114501	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.296865	                      0.050714	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.533731	                     23.262674	                     21.125984	                      6.375358	                     13.750671	                     84.000000	                    143.000000	                      0.190284	                      0.014652	46.3117N116.5632W	2015-2016	0
2011-05-05	Date omitted	2011-05-13	2011-07-27	Date omitted	2011-08-03	2011-07-20	2011-09-08	2011-09-09	                      4.963286	                      1.434445	                      0.401075	                      0.000000	                      0.000000	                      0.594858	                      0.000000	                   1781.936646	                      0.000000	                      0.669409	                      0.379361	                      0.620320	                      0.411864	                      0.238159	                      0.199711	                      0.141202	                      0.000000	                      0.000000	                      0.000000	                      0.185675	                     14.830340	                      0.018689	                      0.000000	                      0.000000	                      0.000000	                      0.166986	                      0.000000	                      0.799252	                      0.605565	                      0.995932	                      1.700000	                      0.105054	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.324410	                      0.002811	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.181793	                     23.753235	                     22.439758	                      7.101473	                     14.770616	                     75.000000	                    128.000000	                      0.255553	                      0.047659	46.3534N116.5632W	2010-2011	0
2012-04-13	Date omitted	2012-04-22	2012-07-14	Date omitted	2012-07-21	2012-07-04	2012-08-22	2012-08-23	                      5.913411	                      1.377683	                      0.403880	                      0.000000	                      0.000000	                      0.645521	                      0.000000	                   1839.794067	                      0.000000	                      0.676155	                      0.366464	                      0.627598	                      0.434637	                      0.239448	                      0.192691	                      0.127016	                      0.000000	                      0.000000	                      0.000000	                      0.202897	                     14.450183	                      0.019023	                      0.000000	                      0.000000	                      0.000000	                      0.183874	                      0.000000	                      0.705050	                      0.541482	                      1.049401	                      1.700000	                      0.120381	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.303833	                      0.054537	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.382581	                     23.175516	                     21.854441	                      6.921315	                     14.387878	                     83.000000	                    133.000000	                      0.178287	                      0.014694	46.3534N116.5632W	2011-2012	0
2013-03-30	Date omitted	2013-04-23	2013-07-07	Date omitted	2013-07-14	2013-06-26	2013-08-14	2013-08-15	                      5.279615	                      1.574239	                      0.356130	                      0.000000	                      0.000000	                      0.552810	                      0.000000	                   1686.684448	                      0.000000	                      0.707763	                      0.345091	                      0.659671	                      0.410176	                      0.222299	                      0.241299	                      0.122792	                      0.000000	                      0.000000	                      0.000000	                      0.176967	                     13.912698	                      0.015020	                      0.000000	                      0.000000	                      0.000000	                      0.161947	                      0.000000	                      0.713049	                      0.544925	                      0.908940	                      1.700000	                      0.090894	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.308831	                      0.021795	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.088820	                     23.229654	                     21.295864	                      6.462927	                     13.879395	                     75.000000	                    139.000000	                      0.186286	                      0.018134	46.3534N116.5632W	2012-2013	0
2014-04-08	Date omitted	2014-04-21	2014-07-09	Date omitted	2014-07-15	2014-06-29	2014-08-17	2014-08-18	                      5.086751	                      1.399742	                      0.378613	                      0.000000	                      0.000000	                      0.561173	                      0.000000	                   1718.126709	                      0.000000	                      0.688366	                      0.331975	                      0.640057	                      0.412448	                      0.221278	                      0.224200	                      0.110697	                      0.000000	                      0.000000	                      0.000000	                      0.151549	                     14.421765	                      0.020880	                      0.000000	                      0.000000	                      0.000000	                      0.130669	                      0.000000	                      0.743129	                      0.562702	                      0.939786	                      1.700000	                      0.093979	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.289985	                      0.045345	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.247079	                     23.620125	                     21.310150	                      7.509709	                     14.409929	                     79.000000	                    133.000000	                      0.216366	                      0.035913	46.3534N116.5632W	2013-2014	0
2015-03-12	Date omitted	2015-03-27	2015-06-23	Date omitted	2015-06-29	2015-06-05	2015-08-02	2015-08-03	                      5.299388	                      1.363294	                      0.364979	                      0.000000	                      0.000000	                      0.556876	                      0.000000	                   1886.221069	                      0.000000	                      0.741501	                      0.341267	                      0.687699	                      0.455894	                      0.214097	                      0.216105	                      0.127170	                      0.000000	                      0.000000	                      0.000000	                      0.205319	                     13.676690	                      0.021240	                      0.000000	                      0.000000	                      0.000000	                      0.184079	                      0.000000	                      0.678623	                      0.542675	                      0.921855	                      1.700000	                      0.153450	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.339661	                      0.088996	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.305780	                     23.092968	                     20.199892	                      7.073438	                     13.636665	                     88.000000	                    145.000000	                      0.151860	                      0.015900	46.3534N116.5632W	2014-2015	0
2016-04-01	Date omitted	2016-04-09	2016-06-29	Date omitted	2016-07-07	2016-06-20	2016-08-16	2016-08-17	                      5.697917	                      1.223771	                      0.501615	                      0.000000	                      0.000000	                      0.662890	                      0.000000	                   1937.742188	                      0.000000	                      0.687298	                      0.381123	                      0.638648	                      0.421497	                      0.259511	                      0.207294	                      0.121612	                      0.000000	                      0.000000	                      0.000000	                      0.196463	                     14.208513	                      0.025348	                      0.000000	                      0.000000	                      0.000000	                      0.171115	                      0.000000	                      0.731353	                      0.546693	                      1.164505	                      1.700000	                      0.116450	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.272188	                      0.044713	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.487297	                     23.237579	                     21.082508	                      7.282407	                     14.182458	                     81.000000	                    139.000000	                      0.204590	                      0.019851	46.3534N116.5632W	2015-2016	0
2011-04-28	Date omitted	2011-05-09	2011-07-11	Date omitted	2011-07-18	2011-06-30	2011-08-20	2011-08-21	                      4.401597	                      1.469929	                      0.305288	                      0.000000	                      0.000000	                      0.462436	                      0.000000	                   1468.370239	                      0.000000	                      0.661721	                      0.290241	                      0.615511	                      0.366544	                      0.190024	                      0.234232	                      0.100217	                      0.000000	                      0.000000	                      0.000000	                      0.116126	                     16.062546	                      0.010793	                      0.000000	                      0.000000	                      0.000000	                      0.105333	                      0.000000	                      0.542505	                      0.368389	                      0.767724	                      1.700000	                      0.076772	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.364230	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.040140	                     24.350349	                     23.384428	                      8.539270	                     15.961850	                     63.000000	                    116.000000	                      0.195615	                      0.021477	46.3950N117.8964W	2010-2011	0
2012-04-01	Date omitted	2012-04-12	2012-06-27	Date omitted	2012-07-04	2012-06-18	2012-08-02	2012-08-03	                      5.211237	                      1.334102	                      0.348633	                      0.000000	                      0.000000	                      0.542626	                      0.000000	                   1573.701782	                      0.000000	                      0.667508	                      0.332054	                      0.620695	                      0.392132	                      0.197510	                      0.214184	                      0.134544	                      0.000000	                      0.000000	                      0.000000	                      0.186047	                     15.141735	                      0.023744	                      0.000000	                      0.000000	                      0.000000	                      0.162303	                      0.000000	                      0.507137	                      0.361129	                      0.891259	                      1.700000	                      0.089126	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.332326	                      0.022367	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.512467	                     22.848375	                     22.240000	                      7.891265	                     15.065633	                     76.000000	                    125.000000	                      0.160247	                      0.014221	46.3950N117.8964W	2011-2012	0
2013-03-25	Date omitted	2013-04-01	2013-06-19	Date omitted	2013-06-27	2013-05-30	2013-07-26	2013-07-27	                      4.571017	                      1.451835	                      0.262198	                      0.000000	                      0.000000	                      0.406062	                      0.000000	                   1578.491089	                      0.000000	                      0.689307	                      0.241950	                      0.639372	                      0.397823	                      0.153090	                      0.220782	                      0.088860	                      0.000000	                      0.000000	                      0.000000	                      0.130460	                     15.236439	                      0.018634	                      0.000000	                      0.000000	                      0.000000	                      0.111826	                      0.000000	                      0.470912	                      0.359422	                      0.668260	                      1.590058	                      0.072338	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.397209	                      0.055096	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.365150	                     22.957251	                     22.367750	                      7.971007	                     15.169379	                     79.000000	                    125.000000	                      0.124022	                      0.012528	46.3950N117.8964W	2012-2013	0
2014-03-09	Date omitted	2014-03-29	2014-06-12	Date omitted	2014-06-21	2014-05-19	2014-07-20	2014-07-21	                      3.971906	                      1.407735	                      0.248766	                      0.000000	                      0.000000	                      0.403788	                      0.000000	                   1533.834961	                      0.000000	                      0.715959	                      0.269067	                      0.665239	                      0.392129	                      0.147641	                      0.259241	                      0.121426	                      0.000000	                      0.000000	                      0.000000	                      0.133986	                     14.257379	                      0.011268	                      0.000000	                      0.000000	                      0.000000	                      0.122718	                      0.000000	                      0.489971	                      0.354891	                      0.652555	                      1.579062	                      0.115028	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.431814	                      0.015548	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.419874	                     21.963396	                     20.768402	                      7.705245	                     14.236824	                     75.000000	                    135.000000	                      0.143082	                      0.007998	46.3950N117.8964W	2013-2014	0
