planting_date	restart_date	emergence_date	flowering_date	tuber_init_date	filling_date	peak_LAI_date	maturity_date	harvest_date	peak_LAI	daytime_VPD_avg	yield	used_biomass	grazed_biomass	residue_biomass	disposed_biomass	intercepted_PAR_accum	soil_loss	ET_pot	ET_act	ET_ref	transp_pot	transp_act	evap_soil_pot	evap_soil_act	evap_residue_pot	evap_residue_act	irrig	precip	air_temp_avg	crop_water_intrcpt	residue_water_intrcpt	surface_water_runoff	ponded_water	water_enter_soil	soil_water_drainage	soil_water_profile_init	soil_water_profile_final	produced_biomass	root_depth	root_biomass	surface_residue_BM	surface_plant_residue_BM	surface_manure_BM	incorporated_BM	incorporated_plant_residue_BM	incorporated_manure_BM	erosion_index	avg_water_stress_index	avg_temperature_stress_index	avg_flower_temp_stress_index	N_leached	N_applied	N_auto_uptake	N_available	N_mineralized_residue	N_mineralized_org_fert	N_mineralized_OM	N_immobilization	N_mineralization	N_organic_applied	N_organic_gaseous_loss	N_inorganic_gaseous_loss	N_fixation	N_uptake	N_mass_yield	N_stress_index_avg	N_nitrification	N_denitrification	N_soil_profile_initial	N_soil_profile_final	DegHr_above_30	DegHr_above_34	WUE	Srad	Tmax	Tmin	Tavg	days_to_flowering	duration_season	AW_150cm_init	AW_150cm_final	location	period	cycle
2016-04-04	Date omitted	2016-04-25	2016-05-29	Date omitted	2016-06-02	2016-05-31	2016-07-29	2016-07-30	                      1.637168	                      1.252304	                      0.290855	                      0.000000	                      0.000000	                      0.303992	                      0.000000	                    742.374695	                      0.000000	                      0.549549	                      0.280787	                      0.540812	                      0.150297	                      0.133161	                      0.364619	                      0.147626	                      0.000000	                      0.000000	                      0.000000	                      0.208626	                     14.051381	                      0.010159	                      0.000000	                      0.000000	                      0.000000	                      0.198467	                      0.000000	                      0.800933	                      0.728771	                      0.594847	                      1.000000	                      0.059485	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.063985	                      0.106875	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.467123	                     23.354740	                     21.292902	                      6.658250	                     13.975576	                     34.000000	                    118.000000	                      0.139367	                      0.067205	46.1451N116.2299W	2015-2016	0
2011-05-02	Date omitted	2011-05-19	2011-06-13	Date omitted	2011-06-18	2011-06-15	2011-08-01	2011-08-02	                      1.415006	                      1.645104	                      0.137512	                      0.000000	                      0.000000	                      0.153408	                      0.000000	                    585.839722	                      0.000000	                      0.536199	                      0.124557	                      0.528759	                      0.130901	                      0.071706	                      0.374809	                      0.052851	                      0.000000	                      0.000000	                      0.000000	                      0.053439	                     16.574545	                      0.002433	                      0.000000	                      0.000000	                      0.000000	                      0.051006	                      0.000000	                      0.361388	                      0.290269	                      0.290920	                      1.000000	                      0.029092	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.383534	                      0.017678	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.057120	                     27.058048	                     24.870632	                      8.086694	                     16.478662	                     25.000000	                     93.000000	                      0.080287	                      0.009169	46.1451N119.5630W	2010-2011	0
2012-04-08	Date omitted	2012-04-24	2012-05-20	Date omitted	2012-05-25	2012-04-25	2012-07-14	2012-07-15	                      0.040000	                      1.557787	                      0.002309	                      0.000000	                      0.000000	                      0.002628	                      0.000000	                     28.770411	                      0.000000	                      0.532746	                      0.079970	                      0.532464	                      0.006174	                      0.000638	                      0.525625	                      0.079332	                      0.000000	                      0.000000	                      0.000000	                      0.080646	                     15.722770	                      0.000258	                      0.000000	                      0.000000	                      0.000000	                      0.080388	                      0.000000	                      0.279628	                      0.280293	                      0.004938	                      0.373894	                      0.003560	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.863153	                      0.082934	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      7.736963	                     25.111979	                     23.730824	                      7.638759	                     15.684791	                     26.000000	                     99.000000	                     -0.001472	                     -0.000807	46.1451N119.5630W	2011-2012	0
2013-03-27	Date omitted	2013-04-18	2013-05-12	Date omitted	2013-05-17	2013-05-04	2013-07-07	2013-07-08	                      0.216777	                      1.733388	                      0.023214	                      0.000000	                      0.000000	                      0.025967	                      0.000000	                    135.612610	                      0.000000	                      0.558061	                      0.085310	                      0.556594	                      0.030407	                      0.010930	                      0.521874	                      0.074380	                      0.000000	                      0.000000	                      0.000000	                      0.071071	                     15.529142	                      0.001368	                      0.000000	                      0.000000	                      0.000000	                      0.069703	                      0.000000	                      0.303150	                      0.288911	                      0.049181	                      0.897123	                      0.006574	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.523003	                      0.067944	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.499817	                     24.559345	                     23.468599	                      7.509760	                     15.489181	                     24.000000	                    104.000000	                      0.022050	                      0.007811	46.1451N119.5630W	2012-2013	0
2014-03-31	Date omitted	2014-04-20	2014-05-16	Date omitted	2014-05-20	2014-04-24	2014-07-06	2014-07-07	                      0.042400	                      1.635256	                      0.001381	                      0.000000	                      0.000000	                      0.002160	                      0.000000	                     29.452257	                      0.000000	                      0.557648	                      0.035477	                      0.557346	                      0.006536	                      0.000323	                      0.550016	                      0.035154	                      0.000000	                      0.000000	                      0.000000	                      0.033196	                     15.185890	                      0.000175	                      0.000000	                      0.000000	                      0.000000	                      0.033020	                      0.000000	                      0.280721	                      0.278440	                      0.003542	                      0.482005	                      0.003750	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.915817	                      0.050566	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                     10.974216	                     25.732008	                     23.081913	                      7.132121	                     15.107018	                     26.000000	                     99.000000	                     -0.000380	                     -0.002661	46.1451N119.5630W	2013-2014	0
2015-03-10	Date omitted	2015-03-30	2015-05-04	Date omitted	2015-05-09	2015-04-26	2015-06-23	2015-06-24	                      0.197823	                      1.662651	                      0.018110	                      0.000000	                      0.000000	                      0.020408	                      0.000000	                    130.328445	                      0.000000	                      0.550894	                      0.056927	                      0.549553	                      0.027733	                      0.008555	                      0.517663	                      0.048372	                      0.000000	                      0.000000	                      0.000000	                      0.062731	                     14.692828	                      0.000537	                      0.000000	                      0.000000	                      0.000000	                      0.062194	                      0.000000	                      0.289733	                      0.295538	                      0.038518	                      0.816000	                      0.006858	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.557599	                      0.122319	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.502544	                     23.914026	                     22.666399	                      6.652169	                     14.659284	                     35.000000	                    107.000000	                      0.008633	                      0.014438	46.1451N119.5630W	2014-2015	0
2016-03-27	Date omitted	2016-04-13	2016-05-07	Date omitted	2016-05-11	2016-05-09	2016-07-03	2016-07-04	                      0.793570	                      1.665712	                      0.093836	                      0.000000	                      0.000000	                      0.100692	                      0.000000	                    401.609924	                      0.000000	                      0.559348	                      0.077026	                      0.554574	                      0.089050	                      0.045568	                      0.447996	                      0.031458	                      0.000000	                      0.000000	                      0.000000	                      0.029650	                     15.771523	                      0.002460	                      0.000000	                      0.000000	                      0.000000	                      0.027191	                      0.000000	                      0.338308	                      0.290932	                      0.194528	                      1.000000	                      0.019453	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.398237	                      0.034319	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.268997	                     25.868359	                     24.051720	                      7.306509	                     15.679113	                     24.000000	                    100.000000	                      0.057207	                      0.009832	46.1451N119.5630W	2015-2016	0
2011-05-02	Date omitted	2011-05-19	2011-06-13	Date omitted	2011-06-17	2011-06-15	2011-08-01	2011-08-02	                      1.455711	                      1.639415	                      0.129470	                      0.000000	                      0.000000	                      0.145533	                      0.000000	                    596.861755	                      0.000000	                      0.539407	                      0.118408	                      0.531735	                      0.134205	                      0.067140	                      0.373795	                      0.051268	                      0.000000	                      0.000000	                      0.000000	                      0.051490	                     16.607759	                      0.002470	                      0.000000	                      0.000000	                      0.000000	                      0.049020	                      0.000000	                      0.423334	                      0.356416	                      0.275002	                      1.000000	                      0.027500	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.428175	                      0.017313	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.095975	                     27.046707	                     24.888357	                      8.136636	                     16.512495	                     25.000000	                     93.000000	                      0.070186	                      0.003268	46.1451N119.6046W	2010-2011	0
2012-04-08	Date omitted	2012-04-23	2012-05-19	Date omitted	2012-05-24	2012-04-24	2012-07-14	2012-07-15	                      0.040000	                      1.554907	                      0.002376	                      0.000000	                      0.000000	                      0.002686	                      0.000000	                     28.738480	                      0.000000	                      0.536990	                      0.078830	                      0.536703	                      0.006205	                      0.000672	                      0.529745	                      0.078158	                      0.000000	                      0.000000	                      0.000000	                      0.080433	                     15.788054	                      0.000275	                      0.000000	                      0.000000	                      0.000000	                      0.080158	                      0.000000	                      0.350410	                      0.352001	                      0.005061	                      0.338214	                      0.003972	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.855881	                      0.080699	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      7.529513	                     25.107559	                     23.781723	                      7.720127	                     15.750926	                     26.000000	                     99.000000	                     -0.002738	                     -0.001147	46.1451N119.6046W	2011-2012	0
2013-03-26	Date omitted	2013-04-16	2013-05-12	Date omitted	2013-05-16	2013-05-04	2013-07-06	2013-07-07	                      0.251653	                      1.704579	                      0.026236	                      0.000000	                      0.000000	                      0.029308	                      0.000000	                    154.604004	                      0.000000	                      0.556794	                      0.085841	                      0.555102	                      0.034852	                      0.012383	                      0.515192	                      0.073457	                      0.000000	                      0.000000	                      0.000000	                      0.070298	                     15.487490	                      0.001597	                      0.000000	                      0.000000	                      0.000000	                      0.068701	                      0.000000	                      0.372660	                      0.357117	                      0.055544	                      0.907926	                      0.006905	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.519024	                      0.076953	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.485366	                     24.384464	                     23.333158	                      7.506018	                     15.419588	                     26.000000	                    104.000000	                      0.019512	                      0.003970	46.1451N119.6046W	2012-2013	0
2014-03-11	Date omitted	2014-04-08	2014-05-08	Date omitted	2014-05-13	2014-04-24	2014-07-01	2014-07-02	                      0.049065	                      1.476537	                      0.002052	                      0.000000	                      0.000000	                      0.003198	                      0.000000	                     34.981266	                      0.000000	                      0.582034	                      0.045293	                      0.581681	                      0.007646	                      0.000675	                      0.573137	                      0.044618	                      0.000000	                      0.000000	                      0.000000	                      0.042303	                     13.490788	                      0.000234	                      0.000000	                      0.000000	                      0.000000	                      0.042069	                      0.000000	                      0.353984	                      0.350995	                      0.005250	                      0.642279	                      0.003709	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.849715	                      0.078595	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      7.772695	                     23.882401	                     21.193050	                      5.674424	                     13.433737	                     30.000000	                    114.000000	                      0.000837	                     -0.002153	46.1451N119.6046W	2013-2014	0
2015-03-10	Date omitted	2015-03-29	2015-05-04	Date omitted	2015-05-09	2015-04-26	2015-06-23	2015-06-24	                      0.179898	                      1.661102	                      0.015532	                      0.000000	                      0.000000	                      0.017670	                      0.000000	                    120.202553	                      0.000000	                      0.557280	                      0.052825	                      0.556027	                      0.025685	                      0.007215	                      0.526157	                      0.045610	                      0.000000	                      0.000000	                      0.000000	                      0.059031	                     14.749249	                      0.000424	                      0.000000	                      0.000000	                      0.000000	                      0.058607	                      0.000000	                      0.359971	                      0.366177	                      0.033202	                      0.800512	                      0.007078	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.589215	                      0.119143	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.602012	                     23.918261	                     22.775482	                      6.657956	                     14.716720	                     36.000000	                    107.000000	                      0.006823	                      0.013029	46.1451N119.6046W	2014-2015	0
2016-03-26	Date omitted	2016-04-12	2016-05-06	Date omitted	2016-05-10	2016-05-08	2016-07-02	2016-07-03	                      1.032590	                      1.659063	                      0.112268	                      0.000000	                      0.000000	                      0.121312	                      0.000000	                    485.561676	                      0.000000	                      0.565178	                      0.084189	                      0.559071	                      0.109426	                      0.054693	                      0.426399	                      0.029496	                      0.000000	                      0.000000	                      0.000000	                      0.028385	                     15.885625	                      0.003070	                      0.000000	                      0.000000	                      0.000000	                      0.025315	                      0.000000	                      0.411350	                      0.355546	                      0.233580	                      1.000000	                      0.023358	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.418597	                      0.035442	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.270714	                     25.773829	                     24.033751	                      7.564114	                     15.798932	                     24.000000	                    100.000000	                      0.058202	                      0.002398	46.1451N119.6046W	2015-2016	0
2011-05-02	Date omitted	2011-05-19	2011-06-13	Date omitted	2011-06-17	2011-06-15	2011-08-01	2011-08-02	                      1.464381	                      1.634745	                      0.117697	                      0.000000	                      0.000000	                      0.134935	                      0.000000	                    599.650940	                      0.000000	                      0.542058	                      0.113306	                      0.534305	                      0.135621	                      0.061049	                      0.374896	                      0.052257	                      0.000000	                      0.000000	                      0.000000	                      0.053355	                     16.579979	                      0.002736	                      0.000000	                      0.000000	                      0.000000	                      0.050619	                      0.000000	                      0.414649	                      0.354697	                      0.252633	                      1.000000	                      0.025263	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.458575	                      0.017264	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.138189	                     27.033770	                     24.873404	                      8.096830	                     16.485117	                     25.000000	                     93.000000	                      0.061501	                      0.001550	46.1451N119.6463W	2010-2011	0
2012-06-06	Date omitted	2012-06-18	2012-07-06	Date omitted	2012-07-09	2012-06-23	2012-08-17	2012-08-18	                      0.044248	                      2.478050	                      0.002317	                      0.000000	                      0.000000	                      0.003400	                      0.000000	                     23.530293	                      0.000000	                      0.501530	                      0.034147	                      0.501245	                      0.006150	                      0.001020	                      0.494335	                      0.033127	                      0.000000	                      0.000000	                      0.000000	                      0.024794	                     21.633535	                      0.000201	                      0.000000	                      0.000000	                      0.000000	                      0.024593	                      0.000000	                      0.363512	                      0.354159	                      0.005717	                      0.708507	                      0.003779	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.840647	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      5.603894	                     26.860432	                     30.471811	                     12.479940	                     21.475876	                     18.000000	                     74.000000	                      0.010365	                      0.001011	46.1451N119.6463W	2011-2012	0
2013-03-26	Date omitted	2013-04-16	2013-05-11	Date omitted	2013-05-15	2013-05-04	2013-07-06	2013-07-07	                      0.226370	                      1.702747	                      0.022319	                      0.000000	                      0.000000	                      0.025004	                      0.000000	                    140.732422	                      0.000000	                      0.561023	                      0.088058	                      0.559482	                      0.031913	                      0.010439	                      0.523027	                      0.077618	                      0.000000	                      0.000000	                      0.000000	                      0.074451	                     15.521579	                      0.001441	                      0.000000	                      0.000000	                      0.000000	                      0.073011	                      0.000000	                      0.370534	                      0.356928	                      0.047323	                      0.896296	                      0.006374	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.550113	                      0.078154	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.533156	                     24.385893	                     23.355167	                      7.553129	                     15.454148	                     25.000000	                    104.000000	                      0.017387	                      0.003780	46.1451N119.6463W	2012-2013	0
2014-03-11	Date omitted	2014-04-08	2014-05-07	Date omitted	2014-05-12	2014-04-24	2014-07-02	2014-07-03	                      0.049666	                      1.471081	                      0.002126	                      0.000000	                      0.000000	                      0.003244	                      0.000000	                     35.600697	                      0.000000	                      0.591608	                      0.045491	                      0.591245	                      0.007807	                      0.000699	                      0.582485	                      0.044792	                      0.000000	                      0.000000	                      0.000000	                      0.042549	                     13.520143	                      0.000216	                      0.000000	                      0.000000	                      0.000000	                      0.042333	                      0.000000	                      0.354144	                      0.351202	                      0.005370	                      0.635778	                      0.003614	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.847969	                      0.077205	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      7.684522	                     23.937500	                     21.174660	                      5.752673	                     13.463667	                     29.000000	                    115.000000	                      0.000996	                     -0.001946	46.1451N119.6463W	2013-2014	0
2015-03-10	Date omitted	2015-03-29	2015-05-04	Date omitted	2015-05-08	2015-04-26	2015-06-22	2015-06-23	                      0.126036	                      1.649104	                      0.011667	                      0.000000	                      0.000000	                      0.013045	                      0.000000	                     87.660217	                      0.000000	                      0.553981	                      0.050334	                      0.553085	                      0.018833	                      0.005264	                      0.531626	                      0.045070	                      0.000000	                      0.000000	                      0.000000	                      0.059581	                     14.699709	                      0.000315	                      0.000000	                      0.000000	                      0.000000	                      0.059266	                      0.000000	                      0.357955	                      0.367202	                      0.024712	                      0.752978	                      0.005877	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.606436	                      0.122321	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.694532	                     23.881670	                     22.719782	                      6.614086	                     14.666935	                     36.000000	                    106.000000	                      0.004807	                      0.014054	46.1451N119.6463W	2014-2015	0
2016-03-26	Date omitted	2016-04-11	2016-05-06	Date omitted	2016-05-09	2016-05-07	2016-07-01	2016-07-02	                      1.059767	                      1.640822	                      0.117457	                      0.000000	                      0.000000	                      0.126561	                      0.000000	                    496.619202	                      0.000000	                      0.564546	                      0.086006	                      0.558237	                      0.113114	                      0.057135	                      0.421582	                      0.028872	                      0.000000	                      0.000000	                      0.000000	                      0.028146	                     16.010782	                      0.003447	                      0.000000	                      0.000000	                      0.000000	                      0.024698	                      0.000000	                      0.413471	                      0.355610	                      0.244018	                      1.000000	                      0.024402	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.412045	                      0.037528	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.270935	                     25.731218	                     24.012547	                      7.835846	                     15.924197	                     25.000000	                     99.000000	                      0.060323	                      0.002463	46.1451N119.6463W	2015-2016	0
